,,Table S3. List of DEGs across GSE150899.,,,,,,
,,,,,,,,
Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Symbol,Gene_Description
238,123.3409871,1.839086302,0.345390619,5.324656201,1.01E-07,2.18E-06,ALK,ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]
239,124.520722,0.526387262,0.188404124,2.793926434,0.005207232,0.023340162,ALOX12,"arachidonate 12-lipoxygenase, 12S type [Source:HGNC Symbol;Acc:HGNC:429]"
240,1435.12499,2.111491714,0.500361273,4.219934334,2.44E-05,0.000261607,ALOX5,arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]
241,320.7122351,0.928950119,0.399169371,2.327207917,0.019954202,0.067375541,ALOX5AP,arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]
242,5.525086965,0.489910069,0.484745722,1.010653723,0.312182193,0.497061493,ALOX12B,"arachidonate 12-lipoxygenase, 12R type [Source:HGNC Symbol;Acc:HGNC:430]"
245,75.18117491,0.513560031,0.303873054,1.690047947,0.091018782,0.211429977,,arachidonate 12-lipoxygenase pseudogene 2 [Source:NCBI gene (formerly Entrezgene);Acc:245]
246,5.348629377,-0.167622514,0.548843741,-0.305410267,0.760053703,0.8592206,ALOX15,arachidonate 15-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:433]
247,450.5983604,2.407148727,0.417187832,5.769939919,7.93E-09,2.25E-07,ALOX15B,arachidonate 15-lipoxygenase type B [Source:HGNC Symbol;Acc:HGNC:434]
248,4.232058395,-0.334429737,0.760543954,-0.439724404,0.660136725,0.795273559,ALPI,"alkaline phosphatase, intestinal [Source:HGNC Symbol;Acc:HGNC:437]"
249,218.5741918,0.965951528,0.297230091,3.249844334,0.001154682,0.006897231,ALPL,"alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]"
250,1.99523031,-0.790460145,0.617412713,-1.280278376,0.20044725,0.370424738,ALPP,"alkaline phosphatase, placental [Source:HGNC Symbol;Acc:HGNC:439]"
251,1.118122435,-1.550982223,0.76497238,-2.027500945,0.042611208,0.120830181,ALPG,"alkaline phosphatase, germ cell [Source:HGNC Symbol;Acc:HGNC:441]"
257,89.55255841,0.407557845,0.139382297,2.924028772,0.003455328,0.016830025,ALX3,ALX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:449]
258,0.509233554,-1.746558308,1.017794895,-1.716021879,0.086158038,0.202866817,AMBN,ameloblastin [Source:HGNC Symbol;Acc:HGNC:452]
259,4.320205864,-1.944674994,0.398345213,-4.881883676,1.05E-06,1.71E-05,AMBP,alpha-1-microglobulin/bikunin precursor [Source:HGNC Symbol;Acc:HGNC:453]
262,1385.74426,-0.695849216,0.171466475,-4.058223144,4.94E-05,0.000479682,AMD1,adenosylmethionine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:457]
265,3.237855446,-0.836118056,0.666491657,-1.25450641,0.209657997,0.382169738,AMELX,amelogenin X-linked [Source:HGNC Symbol;Acc:HGNC:461]
266,2.163470203,-2.140996532,1.344319972,-1.592624209,0.111244519,0.245004416,AMELY,amelogenin Y-linked [Source:HGNC Symbol;Acc:HGNC:462]
267,1285.279147,0.345082434,0.097256466,3.548169593,0.000387918,0.002756317,AMFR,autocrine motility factor receptor [Source:HGNC Symbol;Acc:HGNC:463]
268,15.68886503,0.988586614,0.477533664,2.070192508,0.038434321,0.11171176,AMH,anti-Mullerian hormone [Source:HGNC Symbol;Acc:HGNC:464]
269,1.57884041,0.482236921,0.589012153,0.818721511,0.412945321,0.597584965,AMHR2,anti-Mullerian hormone receptor type 2 [Source:HGNC Symbol;Acc:HGNC:465]
270,36.58414785,-0.166191222,0.755134156,-0.220081718,0.825807513,0.902738231,AMPD1,adenosine monophosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:468]
271,705.7774114,0.314587064,0.166309441,1.891576708,0.058547402,0.152970882,AMPD2,adenosine monophosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:469]
272,385.5704481,0.029120154,0.264791533,0.109973887,0.912430085,0.953862395,AMPD3,adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]
273,36.02447199,0.167157441,0.30731983,0.543920127,0.586496438,0.741510435,AMPH,amphiphysin [Source:HGNC Symbol;Acc:HGNC:471]
274,794.728311,-0.055529022,0.259926282,-0.213633734,0.830832691,0.905419114,BIN1,bridging integrator 1 [Source:HGNC Symbol;Acc:HGNC:1052]
275,506.3392957,-0.076910046,0.184250024,-0.417422178,0.676369635,0.805937301,AMT,aminomethyltransferase [Source:HGNC Symbol;Acc:HGNC:473]
276,92.19144276,0.999074002,0.289769242,3.447826255,0.000565117,0.003784906,AMY1A,amylase alpha 1A [Source:HGNC Symbol;Acc:HGNC:474]
277,76.82956294,0.922893228,0.318281829,2.899610167,0.00373627,0.017913134,AMY1B,amylase alpha 1B [Source:HGNC Symbol;Acc:HGNC:475]
278,90.63517785,0.919416304,0.288093077,3.191386317,0.001415918,0.008162319,AMY1C,amylase alpha 1C [Source:HGNC Symbol;Acc:HGNC:476]
279,54.04909435,0.739004892,0.295489762,2.50094923,0.012386093,0.046279007,AMY2A,amylase alpha 2A [Source:HGNC Symbol;Acc:HGNC:477]
280,1085.770429,0.52091175,0.230209781,2.262769839,0.023649881,0.076756439,AMY2B,amylase alpha 2B [Source:HGNC Symbol;Acc:HGNC:478]
283,146.6100338,-0.356072612,0.211523352,-1.683372584,0.092302987,0.213482804,ANG,angiogenin [Source:HGNC Symbol;Acc:HGNC:483]
284,234.3709098,-0.613674524,0.298680388,-2.054619413,0.039915779,0.115062312,ANGPT1,angiopoietin 1 [Source:HGNC Symbol;Acc:HGNC:484]
285,355.4366304,0.340121589,0.249653836,1.362372771,0.173080273,0.334731694,ANGPT2,angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]
286,44.05243787,0.051672638,0.535565027,0.096482473,0.923137393,0.959349872,ANK1,ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]
287,823.3088499,-1.542588397,0.306653768,-5.030391134,4.89E-07,8.73E-06,ANK2,ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]
288,1310.963958,-1.167582265,0.229057192,-5.097339467,3.44E-07,6.39E-06,ANK3,ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]
290,352.5791569,0.733583046,0.321357533,2.282762874,0.02244434,0.073700029,ANPEP,"alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]"
291,726.5427734,-0.116844938,0.172460269,-0.677518009,0.498077348,0.671246634,SLC25A4,solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990]
292,1434.080284,-0.073979898,0.193872106,-0.381591242,0.702764582,0.822681097,SLC25A5,solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]
293,7170.572197,0.164157234,0.185530969,0.884796943,0.376266159,0.562260812,SLC25A6,solute carrier family 25 member 6 [Source:HGNC Symbol;Acc:HGNC:10992]
301,17479.9599,1.061310603,0.276026134,3.844964204,0.00012057,0.001019808,ANXA1,annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]
302,9698.342446,0.57128496,0.179149076,3.188880312,0.00142825,0.008221988,ANXA2,annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]
306,2056.826055,-0.545487598,0.278330815,-1.959853418,0.050012926,0.136208806,ANXA3,annexin A3 [Source:HGNC Symbol;Acc:HGNC:541]
307,1559.286037,-0.259870495,0.160582523,-1.618298741,0.105598232,0.236120582,ANXA4,annexin A4 [Source:HGNC Symbol;Acc:HGNC:542]
308,6937.867619,0.427351688,0.143151013,2.98532074,0.002832811,0.014389369,ANXA5,annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]
309,2704.557461,-0.104244292,0.264145032,-0.394647936,0.693102731,0.816159087,ANXA6,annexin A6 [Source:HGNC Symbol;Acc:HGNC:544]
310,2158.797723,0.09269785,0.079762822,1.16216863,0.245166975,0.424119144,ANXA7,annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]
311,2424.012958,0.420578431,0.127111493,3.308736457,0.00093718,0.005804483,ANXA11,annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]
312,0.549893045,1.482376445,1.548593623,0.957240443,0.338445908,0.524821872,ANXA13,annexin A13 [Source:HGNC Symbol;Acc:HGNC:536]
313,256.5216955,0.306680129,0.556381711,0.551204547,0.581493463,0.737856972,AOAH,acyloxyacyl hydrolase [Source:HGNC Symbol;Acc:HGNC:548]
314,23.89985733,-0.092396949,0.268911177,-0.343596534,0.731149732,0.841833411,AOC2,amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]
316,318.3114079,-1.562080603,0.421813243,-3.703251683,0.000212854,0.001651131,AOX1,aldehyde oxidase 1 [Source:HGNC Symbol;Acc:HGNC:553]
317,276.8294651,-0.068990512,0.158543105,-0.435153025,0.663451357,0.797581378,APAF1,apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]
318,90.8040336,0.321270974,0.199141747,1.613277869,0.106684153,0.237827159,NUDT2,nudix hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8049]
319,0.717721845,-1.243832928,0.845527042,-1.471074096,0.14127108,0.290418874,APOF,apolipoprotein F [Source:HGNC Symbol;Acc:HGNC:615]
320,109.4248884,-0.850892047,0.262333279,-3.243553584,0.001180486,0.007015308,APBA1,amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]
321,168.8958421,0.296177054,0.467153701,0.63400344,0.526078577,0.694341708,APBA2,amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]
322,689.139369,0.16510476,0.185198963,0.891499376,0.372661326,0.559088204,APBB1,amyloid beta precursor protein binding family B member 1 [Source:HGNC Symbol;Acc:HGNC:581]
323,1350.574214,-0.761333341,0.195420775,-3.895866971,9.78E-05,0.000855001,APBB2,amyloid beta precursor protein binding family B member 2 [Source:HGNC Symbol;Acc:HGNC:582]
324,682.5337036,-0.457716915,0.13105606,-3.492527665,0.000478472,0.00329264,APC,APC regulator of WNT signaling pathway [Source:HGNC Symbol;Acc:HGNC:583]
326,12.11703206,2.201483623,0.890618527,2.471859227,0.013441243,0.049320773,AIRE,autoimmune regulator [Source:HGNC Symbol;Acc:HGNC:360]
327,1528.846679,0.186266874,0.110298717,1.688749241,0.091267495,0.211868049,APEH,acylaminoacyl-peptide hydrolase [Source:HGNC Symbol;Acc:HGNC:586]
328,1898.138188,0.358629144,0.093087963,3.852583446,0.000116878,0.00099363,APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:587]
329,1181.168075,-0.181218466,0.146730254,-1.235044991,0.21681376,0.390364194,BIRC2,baculoviral IAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:590]
330,1420.389932,0.34698491,0.588007076,0.590103289,0.555121404,0.717587527,BIRC3,baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]
331,847.5178591,0.041656182,0.157585301,0.264340529,0.791517533,0.88069663,XIAP,X-linked inhibitor of apoptosis [Source:HGNC Symbol;Acc:HGNC:592]
332,38.99462318,0.914076842,0.593503172,1.54013809,0.123526697,0.263422525,BIRC5,baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]
333,42.29411448,0.507362107,0.252769682,2.007211084,0.044727192,0.125156875,APLP1,amyloid beta precursor like protein 1 [Source:HGNC Symbol;Acc:HGNC:597]
334,42706.9932,0.958926316,0.232398776,4.126210704,3.69E-05,0.000372559,APLP2,amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]
335,13.90053357,-2.535199054,0.349768958,-7.248210552,4.22E-13,3.15E-11,APOA1,apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600]
336,0.820111988,1.418491497,1.687486455,0.840594301,0.400575252,0.586447255,APOA2,apolipoprotein A2 [Source:HGNC Symbol;Acc:HGNC:601]
337,0.356201112,-1.893658433,1.572687823,-1.204090478,0.22855461,NA,APOA4,apolipoprotein A4 [Source:HGNC Symbol;Acc:HGNC:602]
338,4.760404167,0.250421812,0.538774515,0.464798919,0.642075462,0.781630382,APOB,apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]
341,538.7890455,1.77286299,0.431751964,4.106207122,4.02E-05,0.000400884,APOC1,apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607]
342,4.883235237,3.181083196,0.76843103,4.139712052,3.48E-05,0.000354129,APOC1P1,apolipoprotein C1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:608]
343,1.695153113,1.442189029,0.913599752,1.578578612,0.114432744,0.249843977,AQP8,aquaporin 8 [Source:HGNC Symbol;Acc:HGNC:642]
344,12.82467735,0.860464822,0.52601395,1.635821297,0.101876993,0.230004986,APOC2,apolipoprotein C2 [Source:HGNC Symbol;Acc:HGNC:609]
346,1.249421088,1.454306224,0.73912807,1.967597068,0.049114417,0.134303085,APOC4,apolipoprotein C4 [Source:HGNC Symbol;Acc:HGNC:611]
347,1887.154137,-1.099442855,0.456884173,-2.406392955,0.016110925,0.056799758,APOD,apolipoprotein D [Source:HGNC Symbol;Acc:HGNC:612]
348,12235.33527,2.321239822,0.40126413,5.784817649,7.26E-09,2.09E-07,APOE,apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]
351,17190.9358,-0.452431753,0.193286772,-2.340727971,0.019246184,0.065469927,APP,amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]
353,725.3733091,0.467863051,0.212291634,2.203869471,0.027533525,0.086622527,APRT,adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]
354,3.646002151,-2.896308516,0.669368245,-4.326928472,1.51E-05,0.000172547,KLK3,kallikrein related peptidase 3 [Source:HGNC Symbol;Acc:HGNC:6364]
355,771.9494532,0.861521269,0.212489207,4.05442366,5.03E-05,0.000485761,FAS,Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]
356,23.07072507,-0.223676969,0.621689337,-0.359788974,0.71900495,0.833177554,FASLG,Fas ligand [Source:HGNC Symbol;Acc:HGNC:11936]
357,139.4090823,0.194926588,0.234185944,0.832358187,0.405206796,0.590592869,SHROOM2,shroom family member 2 [Source:HGNC Symbol;Acc:HGNC:630]
358,3093.886887,0.312635316,0.19781187,1.58046793,0.113999746,0.249183615,AQP1,aquaporin 1 (Colton blood group) [Source:HGNC Symbol;Acc:HGNC:633]
359,1.541649436,0.42679635,0.674709472,0.632563152,0.527018956,0.694957961,AQP2,aquaporin 2 [Source:HGNC Symbol;Acc:HGNC:634]
360,161.1314,0.682185478,0.527108461,1.294203238,0.195595229,0.364073533,AQP3,aquaporin 3 (Gill blood group) [Source:HGNC Symbol;Acc:HGNC:636]
361,373.2822055,-2.31466134,0.469685049,-4.92811373,8.30E-07,1.38E-05,AQP4,aquaporin 4 [Source:HGNC Symbol;Acc:HGNC:637]
362,125.6249771,1.614911856,0.364731954,4.4276676,9.53E-06,0.000115994,AQP5,aquaporin 5 [Source:HGNC Symbol;Acc:HGNC:638]
363,6.189205765,1.195899291,0.471254864,2.537691137,0.011158642,0.042692016,AQP6,aquaporin 6 [Source:HGNC Symbol;Acc:HGNC:639]
364,56.92681922,-0.575868597,0.418931899,-1.374611477,0.169251928,0.329521244,AQP7,aquaporin 7 [Source:HGNC Symbol;Acc:HGNC:640]
366,44.53878545,1.320105693,0.615967639,2.14314131,0.032101753,0.097235648,AQP9,aquaporin 9 [Source:HGNC Symbol;Acc:HGNC:643]
367,231.9853032,-1.747420953,0.269746016,-6.478023209,9.29E-11,4.24E-09,AR,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
368,224.7849825,0.329018961,0.221114027,1.48800583,0.136749356,0.283652159,ABCC6,ATP binding cassette subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:57]
369,1287.734253,-0.005126312,0.152058908,-0.033712674,0.973106272,0.986169213,ARAF,"A-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:646]"
372,2311.207149,0.138726748,0.111080175,1.248888446,0.211705878,0.384671832,ARCN1,archain 1 [Source:HGNC Symbol;Acc:HGNC:649]
373,297.0079775,-0.292792172,0.174851215,-1.674521801,0.094028093,0.216610548,TRIM23,tripartite motif containing 23 [Source:HGNC Symbol;Acc:HGNC:660]
374,135.1334219,0.606326264,0.64887939,0.934420593,0.350086979,0.536920772,AREG,amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]
375,7031.626051,0.229186436,0.104691446,2.189161056,0.028585136,0.089072559,ARF1,ADP ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]
377,3173.941931,0.180506448,0.114997881,1.569650205,0.116496512,0.252871845,ARF3,ADP ribosylation factor 3 [Source:HGNC Symbol;Acc:HGNC:654]
378,2143.642467,-0.111867563,0.138290453,-0.808931927,0.418554303,0.602103121,ARF4,ADP ribosylation factor 4 [Source:HGNC Symbol;Acc:HGNC:655]
379,428.8358679,-1.601685353,0.30104851,-5.320356351,1.04E-07,2.22E-06,ARL4D,ADP ribosylation factor like GTPase 4D [Source:HGNC Symbol;Acc:HGNC:656]
381,1389.413661,0.488232871,0.114984897,4.246060872,2.18E-05,0.000235859,ARF5,ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]
382,1721.094285,0.327894172,0.173361409,1.891390785,0.058572198,0.153021908,ARF6,ADP ribosylation factor 6 [Source:HGNC Symbol;Acc:HGNC:659]
383,12.28269791,-0.315378466,0.333228851,-0.946432056,0.343928262,0.530274449,ARG1,arginase 1 [Source:HGNC Symbol;Acc:HGNC:663]
384,676.2163314,-0.113851064,0.300126332,-0.379343803,0.704432576,0.823870222,ARG2,arginase 2 [Source:HGNC Symbol;Acc:HGNC:664]
387,8872.590549,0.052757924,0.113907895,0.463163012,0.643247526,0.782486754,RHOA,ras homolog family member A [Source:HGNC Symbol;Acc:HGNC:667]
388,7487.157748,-0.209834423,0.301897682,-0.695051455,0.487023056,0.662434099,RHOB,ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668]
389,1559.086437,0.590283715,0.123361663,4.784985075,1.71E-06,2.60E-05,RHOC,ras homolog family member C [Source:HGNC Symbol;Acc:HGNC:669]
390,631.6321893,0.032104477,0.291378635,0.110181301,0.912265592,0.953759068,RND3,Rho family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:671]
391,715.9513573,0.807197942,0.308654396,2.615216091,0.008917102,0.035764423,RHOG,ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]
392,1861.660939,0.364207967,0.118919888,3.062632956,0.00219399,0.011676897,ARHGAP1,Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:673]
393,1564.895745,0.995170249,0.561184289,1.773339469,0.076172473,0.185430668,ARHGAP4,Rho GTPase activating protein 4 [Source:HGNC Symbol;Acc:HGNC:674]
394,2317.321853,-0.360853237,0.181638163,-1.986659804,0.046960109,0.129804872,ARHGAP5,Rho GTPase activating protein 5 [Source:HGNC Symbol;Acc:HGNC:675]
395,805.3291797,-0.761439399,0.235671304,-3.230938116,0.001233847,0.007279482,ARHGAP6,Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]
396,4165.804944,0.52675077,0.173059401,3.043757036,0.002336438,0.012262077,ARHGDIA,Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678]
397,4347.466523,0.859537737,0.375977497,2.286141443,0.022245985,0.073282665,ARHGDIB,Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]
398,2.999525411,1.09520355,0.688947931,1.589675359,0.111908001,0.246042459,ARHGDIG,Rho GDP dissociation inhibitor gamma [Source:HGNC Symbol;Acc:HGNC:680]
399,313.0441798,0.522361841,0.761365758,0.686085283,0.492659331,0.666767368,RHOH,ras homolog family member H [Source:HGNC Symbol;Acc:HGNC:686]
400,1759.306035,-0.036923453,0.134150287,-0.275239459,0.783132273,0.874750108,ARL1,ADP ribosylation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:692]
401,0.492055633,-1.012782767,1.007929465,-1.004815121,0.314985882,0.500087421,PHOX2A,paired like homeobox 2A [Source:HGNC Symbol;Acc:HGNC:691]
402,372.3469102,-0.08824253,0.175625897,-0.502446005,0.615353825,0.762278931,ARL2,ADP ribosylation factor like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:693]
403,551.036786,-0.415347809,0.149175796,-2.784284185,0.005364601,0.023890729,ARL3,ADP ribosylation factor like GTPase 3 [Source:HGNC Symbol;Acc:HGNC:694]
405,1035.945134,-0.025377275,0.095681204,-0.265227382,0.790834302,0.880206091,ARNT,aryl hydrocarbon receptor nuclear translocator [Source:HGNC Symbol;Acc:HGNC:700]
406,1922.615178,1.480248598,0.24321491,6.086175379,1.16E-09,4.01E-08,BMAL1,basic helix-loop-helix ARNT like 1 [Source:HGNC Symbol;Acc:HGNC:701]
407,18.37608635,-0.054947558,0.276817734,-0.198497246,0.842656039,0.91277789,ARR3,arrestin 3 [Source:HGNC Symbol;Acc:HGNC:710]
408,404.1978542,0.243784033,0.298264333,0.817342222,0.413732884,0.598077349,ARRB1,arrestin beta 1 [Source:HGNC Symbol;Acc:HGNC:711]
409,779.8669507,0.703456786,0.364411416,1.930391739,0.053558318,0.143325354,ARRB2,arrestin beta 2 [Source:HGNC Symbol;Acc:HGNC:712]
410,1183.180538,0.124973706,0.168766151,0.74051405,0.458988139,0.638639978,ARSA,arylsulfatase A [Source:HGNC Symbol;Acc:HGNC:713]
411,180.6832661,0.521922779,0.170096591,3.06839059,0.002152151,0.011485783,ARSB,arylsulfatase B [Source:HGNC Symbol;Acc:HGNC:714]
412,358.803352,-0.024175015,0.172422272,-0.140208191,0.8884955,0.940070949,STS,steroid sulfatase [Source:HGNC Symbol;Acc:HGNC:11425]
414,1157.907486,0.150909026,0.174793957,0.863353797,0.387942974,0.574011773,ARSD,arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]
415,14.67733259,2.555363722,0.625011844,4.088504476,4.34E-05,0.000428908,ARSL,arylsulfatase L [Source:HGNC Symbol;Acc:HGNC:719]
416,0.591994816,-0.890933493,0.927094927,-0.960994895,0.336554734,0.522789845,ARSF,arylsulfatase F [Source:HGNC Symbol;Acc:HGNC:721]
417,2.774857427,-0.307316877,0.56615209,-0.542816819,0.587255932,0.742025478,ART1,ADP-ribosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:723]
419,5.970829592,-0.040170903,0.593381017,-0.067698329,0.946025779,0.971780264,ART3,ADP-ribosyltransferase 3 (inactive) [Source:HGNC Symbol;Acc:HGNC:725]
420,133.8832786,-0.58622932,0.555342141,-1.055618287,0.291142643,0.474231,ART4,ADP-ribosyltransferase 4 (inactive) (Dombrock blood group) [Source:HGNC Symbol;Acc:HGNC:726]
421,1525.354576,-0.13399291,0.242539492,-0.552458112,0.580634526,0.73718561,ARVCF,ARVCF delta catenin family member [Source:HGNC Symbol;Acc:HGNC:728]
427,8251.013175,-1.011545419,0.238465754,-4.241889673,2.22E-05,0.00023984,ASAH1,N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]
429,2.188618997,0.049130663,0.889837146,0.055213095,0.955968697,0.976950915,ASCL1,achaete-scute family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:738]
430,4.977526774,-0.492940866,0.554733943,-0.888607722,0.374213939,0.560520276,ASCL2,achaete-scute family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:739]
432,62.35130761,-1.131909471,0.262097479,-4.318658374,1.57E-05,0.000178022,ASGR1,asialoglycoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:742]
433,9.789443163,0.729241027,0.489882535,1.488603848,0.136591718,0.283409511,ASGR2,asialoglycoprotein receptor 2 [Source:HGNC Symbol;Acc:HGNC:743]
434,6.989727153,0.208894809,0.431931034,0.483630007,0.628648475,0.77252264,ASIP,agouti signaling protein [Source:HGNC Symbol;Acc:HGNC:745]
435,442.5847135,-0.040329104,0.102361115,-0.393988524,0.693589512,0.816513358,ASL,argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]
438,146.9752784,0.097809845,0.142834652,0.684776724,0.493484825,0.667428923,ASMT,acetylserotonin O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:750]
439,848.9354953,-0.156692798,0.099809616,-1.569916853,0.116434456,0.252812697,GET3,"guided entry of tail-anchored proteins factor 3, ATPase [Source:HGNC Symbol;Acc:HGNC:752]"
