,,Table S2. List of DEGs across GSE153659.,,,,,,
,,,,,,,,
Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Symbol,Gene_Description
238,114.7012553,-3.282659572,0.462356336,-7.099847704,1.25E-12,2.27E-10,ALK,ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]
239,232.9200507,-0.544888434,0.197549891,-2.758232011,0.005811493,0.032614602,ALOX12,"arachidonate 12-lipoxygenase, 12S type [Source:HGNC Symbol;Acc:HGNC:429]"
240,2445.775104,-2.285311683,0.573574518,-3.984332656,6.77E-05,0.001148472,ALOX5,arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]
241,746.6039827,-0.744887708,0.388320542,-1.918228959,0.055081986,0.158757759,ALOX5AP,arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]
242,5.587210318,-0.312792202,0.457405757,-0.683839671,0.494076413,0.669918382,ALOX12B,"arachidonate 12-lipoxygenase, 12R type [Source:HGNC Symbol;Acc:HGNC:430]"
245,123.2723772,-0.79863118,0.427850205,-1.866613995,0.061955512,0.171912646,,arachidonate 12-lipoxygenase pseudogene 2 [Source:NCBI gene (formerly Entrezgene);Acc:245]
246,9.91886887,0.557866705,0.67833038,0.822411499,0.410842737,0.597946818,ALOX15,arachidonate 15-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:433]
247,1045.49395,-3.482569205,0.484368967,-7.189909849,6.48E-13,1.22E-10,ALOX15B,arachidonate 15-lipoxygenase type B [Source:HGNC Symbol;Acc:HGNC:434]
248,0.028693663,0.51041518,3.560015838,0.143374413,0.88599449,NA,ALPI,"alkaline phosphatase, intestinal [Source:HGNC Symbol;Acc:HGNC:437]"
249,446.2299973,-0.72608264,0.430253998,-1.687567445,0.091494293,0.225088119,ALPL,"alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]"
250,0.50512348,-0.285561176,1.492692293,-0.191306124,0.848285764,NA,ALPP,"alkaline phosphatase, placental [Source:HGNC Symbol;Acc:HGNC:439]"
251,1.180514745,0.260052485,1.08715619,0.239204345,0.810947133,0.895223279,ALPG,"alkaline phosphatase, germ cell [Source:HGNC Symbol;Acc:HGNC:441]"
257,211.0431889,-0.46615228,0.164000268,-2.842387307,0.004477706,0.027119708,ALX3,ALX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:449]
259,7.366997805,1.667389484,0.420574678,3.964550343,7.35E-05,0.001226547,AMBP,alpha-1-microglobulin/bikunin precursor [Source:HGNC Symbol;Acc:HGNC:453]
262,3272.296195,0.677180242,0.19219073,3.523480253,0.000425919,0.004778789,AMD1,adenosylmethionine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:457]
265,3.63469104,-0.380474416,0.777827693,-0.48915,0.624735505,0.771332209,AMELX,amelogenin X-linked [Source:HGNC Symbol;Acc:HGNC:461]
266,1.936260973,3.974447094,1.895122346,2.097198158,0.035976037,0.11795965,AMELY,amelogenin Y-linked [Source:HGNC Symbol;Acc:HGNC:462]
267,3481.43957,-0.070535378,0.177309008,-0.397810463,0.690769904,0.81746044,AMFR,autocrine motility factor receptor [Source:HGNC Symbol;Acc:HGNC:463]
268,31.28615575,-1.04231393,0.612378926,-1.70207348,0.088741595,0.220280499,AMH,anti-Mullerian hormone [Source:HGNC Symbol;Acc:HGNC:464]
269,2.423653485,0.23882475,0.467652475,0.510688518,0.609569182,0.760245865,AMHR2,anti-Mullerian hormone receptor type 2 [Source:HGNC Symbol;Acc:HGNC:465]
270,70.43882404,-0.237502175,1.021601934,-0.232480154,0.8161651,0.898239231,AMPD1,adenosine monophosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:468]
271,1173.073438,-0.303705245,0.144720308,-2.098566878,0.035855099,0.117700259,AMPD2,adenosine monophosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:469]
272,677.7238225,0.252473772,0.233859661,1.07959522,0.280322471,0.470475606,AMPD3,adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]
273,89.34716281,-0.13256715,0.468295785,-0.283084226,0.777112273,0.874441646,AMPH,amphiphysin [Source:HGNC Symbol;Acc:HGNC:471]
274,1556.686792,0.362495987,0.156518127,2.316000027,0.020558267,0.080211739,BIN1,bridging integrator 1 [Source:HGNC Symbol;Acc:HGNC:1052]
275,952.0200502,-0.534495339,0.308776873,-1.731008327,0.083450279,0.211378829,AMT,aminomethyltransferase [Source:HGNC Symbol;Acc:HGNC:473]
276,277.6651142,-1.312937423,0.386506876,-3.396931605,0.00068146,0.006754351,AMY1A,amylase alpha 1A [Source:HGNC Symbol;Acc:HGNC:474]
277,148.2465183,-1.471585733,0.428648073,-3.433086086,0.000596753,0.00609848,AMY1B,amylase alpha 1B [Source:HGNC Symbol;Acc:HGNC:475]
278,267.829671,-1.297645879,0.402461776,-3.224271117,0.001262938,0.010657211,AMY1C,amylase alpha 1C [Source:HGNC Symbol;Acc:HGNC:476]
279,136.2554393,-0.974460005,0.451794407,-2.156866021,0.031016105,0.106447394,AMY2A,amylase alpha 2A [Source:HGNC Symbol;Acc:HGNC:477]
280,1985.402948,-0.513740899,0.380047618,-1.351780345,0.176445594,0.346951284,AMY2B,amylase alpha 2B [Source:HGNC Symbol;Acc:HGNC:478]
283,321.0333894,0.325789755,0.141367341,2.304561668,0.021191135,0.081999085,ANG,angiogenin [Source:HGNC Symbol;Acc:HGNC:483]
284,554.8917976,0.40672835,0.361355222,1.125563782,0.260350206,0.448566889,ANGPT1,angiopoietin 1 [Source:HGNC Symbol;Acc:HGNC:484]
285,545.4963387,-0.056932883,0.244612059,-0.232747656,0.815957361,0.898157578,ANGPT2,angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]
286,53.21998357,0.648029304,0.503189831,1.287842607,0.197800757,0.374154041,ANK1,ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]
287,1832.70183,1.638920737,0.53526109,3.06190898,0.002199303,0.01606599,ANK2,ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]
288,3586.838502,1.03568476,0.24660151,4.199831378,2.67E-05,0.00055105,ANK3,ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]
290,493.3003873,-0.760510808,0.36013144,-2.111758995,0.034707126,0.115100038,ANPEP,"alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]"
291,1768.822262,0.030300508,0.196051457,0.154553855,0.877173051,0.934175024,SLC25A4,solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990]
292,3702.429296,0.040376817,0.196310885,0.205677931,0.837042499,0.91034276,SLC25A5,solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]
293,15050.31013,0.013661517,0.175118064,0.078013182,0.937817567,0.96827955,SLC25A6,solute carrier family 25 member 6 [Source:HGNC Symbol;Acc:HGNC:10992]
301,29692.72937,-1.375896815,0.282561728,-4.869367225,1.12E-06,4.05E-05,ANXA1,annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]
302,22083.46179,-0.475362779,0.188497858,-2.521847113,0.011674043,0.053579499,ANXA2,annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]
306,4049.820564,0.370184044,0.307193,1.205053644,0.228182594,0.411275301,ANXA3,annexin A3 [Source:HGNC Symbol;Acc:HGNC:541]
307,3544.577632,-0.174141675,0.172218777,-1.011165437,0.311937255,0.503418354,ANXA4,annexin A4 [Source:HGNC Symbol;Acc:HGNC:542]
308,12670.75169,-0.499010265,0.129112898,-3.86491414,0.000111128,0.001689521,ANXA5,annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]
309,6487.242484,0.955355886,0.271008566,3.525187043,0.000423184,0.004763188,ANXA6,annexin A6 [Source:HGNC Symbol;Acc:HGNC:544]
310,5657.519039,0.199065534,0.139388961,1.428129833,0.153254492,0.316615387,ANXA7,annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]
311,5558.437095,0.065742275,0.144271499,0.455684428,0.648616922,0.78799031,ANXA11,annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]
312,1.850456347,-0.913266168,1.177435958,-0.775639781,0.437961705,0.622404627,ANXA13,annexin A13 [Source:HGNC Symbol;Acc:HGNC:536]
313,339.7778655,0.116345486,0.574425929,0.202542191,0.839492878,0.911894161,AOAH,acyloxyacyl hydrolase [Source:HGNC Symbol;Acc:HGNC:548]
314,31.60284649,-0.056277602,0.357747208,-0.157311086,0.874999684,0.933259445,AOC2,amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]
316,707.9319607,1.604781939,0.588291901,2.72786679,0.006374534,0.034877119,AOX1,aldehyde oxidase 1 [Source:HGNC Symbol;Acc:HGNC:553]
317,647.6299614,0.164216873,0.17280202,0.950318017,0.341950687,0.532552046,APAF1,apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]
318,211.3157055,-0.436115804,0.301423697,-1.446853078,0.147938077,0.309642186,NUDT2,nudix hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8049]
319,0.819702304,0.572758447,0.954444234,0.600096294,0.548442062,NA,APOF,apolipoprotein F [Source:HGNC Symbol;Acc:HGNC:615]
320,209.7163155,-0.048345554,0.231552204,-0.208789005,0.834612955,0.908828817,APBA1,amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]
321,226.7588129,0.650683751,0.433495023,1.501017812,0.133350955,0.289693058,APBA2,amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]
322,1419.438636,0.256145303,0.164821141,1.554080389,0.120165243,0.269988004,APBB1,amyloid beta precursor protein binding family B member 1 [Source:HGNC Symbol;Acc:HGNC:581]
323,2640.364982,0.152485387,0.161238905,0.94571088,0.344296071,0.534780369,APBB2,amyloid beta precursor protein binding family B member 2 [Source:HGNC Symbol;Acc:HGNC:582]
324,1472.856159,0.787663635,0.228979498,3.439887165,0.000581957,0.005978708,APC,APC regulator of WNT signaling pathway [Source:HGNC Symbol;Acc:HGNC:583]
326,7.240096059,1.860116651,0.821174179,2.265191356,0.023500939,0.088043261,AIRE,autoimmune regulator [Source:HGNC Symbol;Acc:HGNC:360]
327,3522.41903,0.007581505,0.106727016,0.071036419,0.94336877,0.971115926,APEH,acylaminoacyl-peptide hydrolase [Source:HGNC Symbol;Acc:HGNC:586]
328,4825.297067,-0.173183561,0.090049275,-1.923208834,0.054453828,0.157414863,APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:587]
329,2724.428782,0.23212107,0.175537504,1.322344595,0.186053429,0.359078014,BIRC2,baculoviral IAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:590]
330,2104.819667,0.472807667,0.580638612,0.814289056,0.415479378,0.601893236,BIRC3,baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]
331,2872.764247,0.191134778,0.16938521,1.128402992,0.259149765,0.447398018,XIAP,X-linked inhibitor of apoptosis [Source:HGNC Symbol;Acc:HGNC:592]
332,90.83049017,-0.037174537,0.499426536,-0.074434445,0.940664702,0.969538613,BIRC5,baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]
333,71.69096453,-0.327129834,0.217229124,-1.505920693,0.132087534,0.28796863,APLP1,amyloid beta precursor like protein 1 [Source:HGNC Symbol;Acc:HGNC:597]
334,84524.15438,-1.005832037,0.319397171,-3.149157631,0.001637418,0.012996734,APLP2,amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]
335,48.89205414,1.529180363,0.462648121,3.305277364,0.000948825,0.008663428,APOA1,apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600]
337,1.105533534,1.39557221,0.744255597,1.875124911,0.060775541,0.169675856,APOA4,apolipoprotein A4 [Source:HGNC Symbol;Acc:HGNC:602]
338,4.374763152,0.949719338,0.565823536,1.678472663,0.093254863,0.227885244,APOB,apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]
341,1172.794692,-1.590501949,0.5125155,-3.103324583,0.001913596,0.014537962,APOC1,apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607]
342,12.04306204,-3.017807254,0.818208517,-3.688310731,0.000225748,0.002942061,APOC1P1,apolipoprotein C1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:608]
343,2.656160779,-1.324229593,0.741057199,-1.786946533,0.073946131,0.194573608,AQP8,aquaporin 8 [Source:HGNC Symbol;Acc:HGNC:642]
344,47.85740205,-1.217953096,0.631692024,-1.928080534,0.05384511,0.156215788,APOC2,apolipoprotein C2 [Source:HGNC Symbol;Acc:HGNC:609]
346,2.380738326,-1.111359078,0.617052869,-1.801075943,0.071690911,0.190469627,APOC4,apolipoprotein C4 [Source:HGNC Symbol;Acc:HGNC:611]
347,3260.069069,1.556824275,0.482434834,3.227014642,0.001250891,0.010582926,APOD,apolipoprotein D [Source:HGNC Symbol;Acc:HGNC:612]
348,17976.94488,-2.005456706,0.527495092,-3.801849032,0.00014362,0.002072895,APOE,apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]
351,42894.8684,0.051035382,0.234731922,0.217419861,0.827881154,0.904785527,APP,amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]
353,1749.720551,-0.331549919,0.146642984,-2.260932716,0.023763424,0.088754843,APRT,adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]
354,8.267477169,0.56602241,0.79282177,0.71393399,0.475267998,0.654316072,KLK3,kallikrein related peptidase 3 [Source:HGNC Symbol;Acc:HGNC:6364]
355,1373.595188,-0.868544592,0.241445246,-3.597273531,0.00032157,0.003866951,FAS,Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]
356,48.31501703,0.20643086,0.560786253,0.368109701,0.712791438,0.832457801,FASLG,Fas ligand [Source:HGNC Symbol;Acc:HGNC:11936]
357,286.5724769,-0.411571148,0.224642159,-1.832118909,0.066933707,0.181694731,SHROOM2,shroom family member 2 [Source:HGNC Symbol;Acc:HGNC:630]
358,8079.792344,-0.011140118,0.327371212,-0.034029008,0.972854019,0.986420411,AQP1,aquaporin 1 (Colton blood group) [Source:HGNC Symbol;Acc:HGNC:633]
359,2.450673399,1.406811546,0.647460244,2.172815334,0.029794219,0.103554783,AQP2,aquaporin 2 [Source:HGNC Symbol;Acc:HGNC:634]
360,216.7428234,0.417999383,0.510456844,0.818873109,0.412858814,0.599826216,AQP3,aquaporin 3 (Gill blood group) [Source:HGNC Symbol;Acc:HGNC:636]
361,1800.775242,3.262187473,0.56831405,5.740114063,9.46E-09,6.58E-07,AQP4,aquaporin 4 [Source:HGNC Symbol;Acc:HGNC:637]
362,208.3876322,-0.763073822,0.522024263,-1.461759302,0.14380718,0.303889324,AQP5,aquaporin 5 [Source:HGNC Symbol;Acc:HGNC:638]
363,9.064891127,-1.024668232,0.582379647,-1.759450621,0.078501,0.202934281,AQP6,aquaporin 6 [Source:HGNC Symbol;Acc:HGNC:639]
364,120.3515352,2.05997901,0.508453052,4.051463554,5.09E-05,0.000917494,AQP7,aquaporin 7 [Source:HGNC Symbol;Acc:HGNC:640]
366,75.96894587,0.619973698,0.462326371,1.340987097,0.179924642,0.351468205,AQP9,aquaporin 9 [Source:HGNC Symbol;Acc:HGNC:643]
367,666.4306241,1.863627175,0.393728325,4.733281956,2.21E-06,7.15E-05,AR,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
368,440.7642965,-0.878568075,0.315348484,-2.786022823,0.005335911,0.030730089,ABCC6,ATP binding cassette subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:57]
369,2583.283965,0.259064364,0.166282666,1.557975762,0.119238994,0.268292504,ARAF,"A-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:646]"
372,5540.745251,-0.0692342,0.139104251,-0.497714484,0.618685298,0.766958262,ARCN1,archain 1 [Source:HGNC Symbol;Acc:HGNC:649]
373,903.3894459,0.558035102,0.282098461,1.978157199,0.047910975,0.144065713,TRIM23,tripartite motif containing 23 [Source:HGNC Symbol;Acc:HGNC:660]
374,67.11312759,-1.300798179,0.562009365,-2.314548937,0.02063763,0.08044359,AREG,amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]
375,13665.28562,-0.045802467,0.125771268,-0.364172735,0.715729026,0.834453455,ARF1,ADP ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]
377,10138.0918,-0.172373688,0.174569607,-0.98742095,0.323436318,0.51495931,ARF3,ADP ribosylation factor 3 [Source:HGNC Symbol;Acc:HGNC:654]
378,6068.250864,0.219591324,0.158730273,1.383424345,0.16653479,0.334484116,ARF4,ADP ribosylation factor 4 [Source:HGNC Symbol;Acc:HGNC:655]
379,1404.481285,0.901807422,0.326837055,2.759195779,0.005794381,0.032538034,ARL4D,ADP ribosylation factor like GTPase 4D [Source:HGNC Symbol;Acc:HGNC:656]
381,2547.855913,-0.345867563,0.158575777,-2.181086979,0.029176984,0.102254675,ARF5,ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]
382,4382.224445,-0.241737852,0.163331103,-1.480047879,0.13886047,0.297162884,ARF6,ADP ribosylation factor 6 [Source:HGNC Symbol;Acc:HGNC:659]
383,14.04285334,0.135752352,0.393498711,0.344988048,0.730103356,0.844092951,ARG1,arginase 1 [Source:HGNC Symbol;Acc:HGNC:663]
384,1607.387207,-0.148579296,0.260948612,-0.569381436,0.569097312,0.729270046,ARG2,arginase 2 [Source:HGNC Symbol;Acc:HGNC:664]
387,19467.06932,-0.0563428,0.099364492,-0.567031529,0.570692761,0.730406786,RHOA,ras homolog family member A [Source:HGNC Symbol;Acc:HGNC:667]
388,8410.02349,0.045556282,0.283827198,0.160507106,0.872481625,0.931787942,RHOB,ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668]
389,3537.249009,-0.624980861,0.133545536,-4.679908278,2.87E-06,8.86E-05,RHOC,ras homolog family member C [Source:HGNC Symbol;Acc:HGNC:669]
390,1259.875482,-0.029958057,0.330854544,-0.090547515,0.927852137,0.963141187,RND3,Rho family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:671]
391,1121.002945,-0.330541649,0.191935229,-1.722152057,0.085041977,0.21408089,RHOG,ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]
392,4004.540575,-0.440222407,0.135363751,-3.252143977,0.00114538,0.009956702,ARHGAP1,Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:673]
393,1380.12204,0.219958876,0.444505623,0.494839355,0.620713522,0.768355525,ARHGAP4,Rho GTPase activating protein 4 [Source:HGNC Symbol;Acc:HGNC:674]
394,5462.833072,0.329607563,0.222257476,1.482998769,0.138074738,0.29617968,ARHGAP5,Rho GTPase activating protein 5 [Source:HGNC Symbol;Acc:HGNC:675]
395,1904.849314,1.021661465,0.249000469,4.103050368,4.08E-05,0.000770541,ARHGAP6,Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]
396,7400.057683,-0.24342167,0.159143049,-1.529577773,0.126121275,0.279399036,ARHGDIA,Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678]
397,5945.704147,-0.668538329,0.312717308,-2.13783603,0.032530054,0.110255128,ARHGDIB,Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]
398,5.010656341,-0.478145694,0.599501019,-0.79757278,0.425118452,0.611043987,ARHGDIG,Rho GDP dissociation inhibitor gamma [Source:HGNC Symbol;Acc:HGNC:680]
399,295.22439,0.584336626,0.643472281,0.908099142,0.363825844,0.553374066,RHOH,ras homolog family member H [Source:HGNC Symbol;Acc:HGNC:686]
400,4624.427017,0.245691305,0.138853042,1.769434086,0.076821462,0.199848652,ARL1,ADP ribosylation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:692]
401,2.200544595,0.379395684,0.54343576,0.698142654,0.485087985,0.662935997,PHOX2A,paired like homeobox 2A [Source:HGNC Symbol;Acc:HGNC:691]
402,976.8124312,0.471830111,0.237401914,1.987473913,0.046869904,0.141798971,ARL2,ADP ribosylation factor like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:693]
403,1536.69289,0.142062329,0.134395955,1.057043192,0.290491876,0.480917273,ARL3,ADP ribosylation factor like GTPase 3 [Source:HGNC Symbol;Acc:HGNC:694]
405,2349.487822,0.105180514,0.101818239,1.033022328,0.30159345,0.49285894,ARNT,aryl hydrocarbon receptor nuclear translocator [Source:HGNC Symbol;Acc:HGNC:700]
406,2774.44734,-1.992581902,0.359318997,-5.545439896,2.93E-08,1.81E-06,BMAL1,basic helix-loop-helix ARNT like 1 [Source:HGNC Symbol;Acc:HGNC:701]
407,31.7207666,-0.3043491,0.257966896,-1.179799057,0.238080145,0.42213845,ARR3,arrestin 3 [Source:HGNC Symbol;Acc:HGNC:710]
408,856.1471003,0.170701433,0.258415336,0.660570058,0.508888076,0.681255247,ARRB1,arrestin beta 1 [Source:HGNC Symbol;Acc:HGNC:711]
409,1024.707527,-0.221756379,0.281237526,-0.788502097,0.430403073,0.61551126,ARRB2,arrestin beta 2 [Source:HGNC Symbol;Acc:HGNC:712]
410,2146.910022,-0.363237853,0.200431906,-1.812275607,0.069943622,0.186961487,ARSA,arylsulfatase A [Source:HGNC Symbol;Acc:HGNC:713]
411,487.3287078,-0.396720672,0.182412627,-2.174853123,0.029641125,0.103277812,ARSB,arylsulfatase B [Source:HGNC Symbol;Acc:HGNC:714]
412,857.1286583,0.055036054,0.189322921,0.290699368,0.771281255,0.870478322,STS,steroid sulfatase [Source:HGNC Symbol;Acc:HGNC:11425]
414,3356.28209,-0.390574675,0.278897632,-1.400423059,0.161386669,0.327313765,ARSD,arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]
415,51.69961812,-2.754856314,0.563002754,-4.893148912,9.92E-07,3.66E-05,ARSL,arylsulfatase L [Source:HGNC Symbol;Acc:HGNC:719]
416,0.860929898,-0.756557266,1.62016545,-0.466962967,0.640526373,NA,ARSF,arylsulfatase F [Source:HGNC Symbol;Acc:HGNC:721]
417,12.90227612,-0.100914658,0.450305021,-0.224102894,0.822677241,0.901488176,ART1,ADP-ribosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:723]
419,6.538179569,1.455886659,0.445289511,3.269528306,0.00107727,0.009531437,ART3,ADP-ribosyltransferase 3 (inactive) [Source:HGNC Symbol;Acc:HGNC:725]
420,246.2366737,0.734385356,0.613393476,1.197250028,0.231209116,0.414472547,ART4,ADP-ribosyltransferase 4 (inactive) (Dombrock blood group) [Source:HGNC Symbol;Acc:HGNC:726]
421,3131.66376,-0.246733362,0.228020012,-1.08206889,0.279221918,0.469265072,ARVCF,ARVCF delta catenin family member [Source:HGNC Symbol;Acc:HGNC:728]
427,22926.81084,0.598188075,0.253664404,2.358186898,0.018364444,0.074150825,ASAH1,N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]
429,6.022583604,0.806956991,0.660620208,1.221514239,0.221891378,0.403937416,ASCL1,achaete-scute family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:738]
430,33.20297738,0.318482615,0.392395074,0.811637648,0.416999582,0.603443108,ASCL2,achaete-scute family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:739]
432,111.0706602,0.059752114,0.348004321,0.171699344,0.863673902,0.927161341,ASGR1,asialoglycoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:742]
433,14.27958003,-0.893795475,0.434347375,-2.057789517,0.039610343,0.125945336,ASGR2,asialoglycoprotein receptor 2 [Source:HGNC Symbol;Acc:HGNC:743]
434,17.46614009,-1.270023078,0.490086975,-2.591423853,0.009557969,0.046579788,ASIP,agouti signaling protein [Source:HGNC Symbol;Acc:HGNC:745]
435,1092.678579,-0.205560819,0.160311256,-1.282260673,0.199751219,0.376552525,ASL,argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]
438,159.1446846,0.0766097,0.149752437,0.51157565,0.608948031,0.75973822,ASMT,acetylserotonin O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:750]
439,1977.638376,0.248508479,0.097785805,2.541355365,0.011042362,0.051577838,GET3,"guided entry of tail-anchored proteins factor 3, ATPase [Source:HGNC Symbol;Acc:HGNC:752]"
